tag_name,description,time_stamp,value,quality
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD2PTM-3PH-ACTPOWER,CHBC - HYD2PTM 3 PHASE ACTIVE POWER,2019-05-10 09:00:03.435000,454,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD3-TIBTEMP,CHBC - HYD3 TIBTEMP,2019-05-10 09:00:03.435000,340,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD2PTM-APH-ACTPOWER,CHBC - HYD2PTM A PHASE ACTIVE POWER,2019-05-10 09:00:03.435000,150,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD3-UPSPEARPOS,CHBC - HYD3 UPSPEARPOS,2019-05-10 09:00:03.435000,75,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD2PTM-APH-RMSCURRENT,CHBC - HYD2PTM A PHASE RMS CURRENT,2019-05-10 09:00:03.435000,523,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD3-WIND1TEMP,CHBC - HYD3 WIND1TEMP,2019-05-10 09:00:03.435000,142,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD2PTM-BPH-ACTPOWER,CHBC - HYD2PTM B PHASE ACTIVE POWER,2019-05-10 09:00:03.435000,154,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD3-WIND2TEMP,CHBC - HYD3 WIND2TEMP,2019-05-10 09:00:03.435000,139,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD2PTM-BPH-RMSCURRENT,CHBC - HYD2PTM B PHASE RMS CURRENT,2019-05-10 09:00:03.435000,535,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD3-WIND4TEMP,CHBC - HYD3 WIND4TEMP,2019-05-10 09:00:03.435000,136,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD2PTM-CPH-ACTPOWER,CHBC - HYD2PTM C PHASE ACTIVE POWER,2019-05-10 09:00:03.435000,150,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD3-WIND5TEMP,CHBC - HYD3 WIND5TEMP,2019-05-10 09:00:03.435000,136,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD2PTM-CPH-RMSCURRENT,CHBC - HYD2PTM C PHASE RMS CURRENT,2019-05-10 09:00:03.435000,522,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-LOSIDE-HYDPSI,CHBC - LOSIDE HYDPSI,2019-05-10 09:00:03.435000,492,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD2PTM-CPH-RMSVOLTAGE,CHBC - HYD2PTM C PHASE RMS VOLTAGE,2019-05-10 09:00:03.435000,288,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-PENSTOCK-PSI,CHBC - PENSTOCK PSI,2019-05-10 09:00:03.435000,69,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD2PTM-LINE-FREQ,CHBC - HYD2PTM LINE FREQUENCY,2019-05-10 09:00:03.435000,60.01,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-BUSPTM-3PH-ACTPOWER,CHBC - BUSPTM 3 PHASE ACTIVE POWER,2019-05-10 09:00:03.435000,1116,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD3-HOTTEST-GWTEMP,CHBC - HYD3 HOTTEST GEN WINDING TEMP,2019-05-10 09:00:03.435000,142,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-PLC-TIME-SECONDS,PCFB - PLC TIME SECONDS,2019-05-10 09:00:03.451000,2,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-DAM-INTERNAL-PSI_1,PCFB - DAM INTERNAL PSI 2 (5 PSI),2019-05-10 09:00:03.451000,2.531,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-SELECTED-INTERNAL-PSI,PCFB - SELECTED INTERNAL DAM PSI,2019-05-10 09:00:03.451000,2.531,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-DAM-PSI-DIFF,PCFB - DAM PSI DIFFERENTIAL,2019-05-10 09:00:03.451000,0.028,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-GENERIC-TREND1-VALUE,PCFB - GENERIC TREND 1 VALUE,2019-05-10 09:00:03.451000,2,192
ACEP-WS-DWINBOX.Cordova(A).CHFB-PLC-TIME-SECONDS,CHFB - PLC TIME SECONDS,2019-05-10 09:00:03.513000,2,192
ACEP-WS-DWINBOX.Cordova(A).GEN6-GENERIC-TREND1-VALUE,GEN6 - GENERIC TREND 1 VALUE,2019-05-10 09:00:03.779000,3,192
ACEP-WS-DWINBOX.Cordova(A).GEN6--CYL15-TEMP,GEN6 - CYLINDER 15 TEMPERATURE,2019-05-10 09:00:03.779000,107,192
ACEP-WS-DWINBOX.Cordova(A).GEN6-PLC-TIME-SECONDS,GEN6 - PLC TIME SECONDS,2019-05-10 09:00:03.779000,3,192
ACEP-WS-DWINBOX.{Diagnostics}.Views.TotalTVQs/min,,2019-06-30 00:19:00,0,192
ACEP-WS-DWINBOX.{Diagnostics}.Views.APICallCount/min,,2019-06-30 00:19:00,66,192
ACEP-WS-DWINBOX.{Diagnostics}.Views.TotalConnections/min,,2019-06-30 00:19:00,1,192
ACEP-WS-DWINBOX.{Diagnostics}.Reading.HistoryRequests/sec,,2019-06-30 00:19:39,0,192
ACEP-WS-DWINBOX.{Diagnostics}.Reading.LiveRequests/sec,,2019-06-30 00:19:44,0,192
ACEP-WS-DWINBOX.{Diagnostics}.Reading.LiveTVQs/sec,,2019-06-30 00:19:44,0,192
ACEP-WS-DWINBOX.{Diagnostics}.Writing.NumClients,,2019-06-30 00:19:45,2,192
ACEP-WS-DWINBOX.{Diagnostics}.Reading.TagHandles,,2019-06-30 00:19:45,0,192
ACEP-WS-DWINBOX.{Diagnostics}.Reading.HistoryMax-ms,,2019-06-30 00:19:45,0,192
ACEP-WS-DWINBOX.{Diagnostics}.Writing.TagHandles,,2019-06-30 00:19:45,34,192
ACEP-WS-DWINBOX.{Diagnostics}.Reading.TVQs/sec,,2019-06-30 00:19:45,0,192
ACEP-WS-DWINBOX.{Diagnostics}.Reading.NumClients,,2019-06-30 00:19:45,0,192
ACEP-WS-DWINBOX.{Diagnostics}.Writing.TVQ TimeExtensions/sec,,2019-06-30 00:19:46,0,192
ACEP-WS-DWINBOX.{Diagnostics}.Sys.Memory Virtual,,2019-06-30 00:19:47,60.44777,192
ACEP-WS-DWINBOX.{Diagnostics}.Sys.Historian Handle Count,,2019-06-30 00:20:07,599,192
ACEP-WS-DWINBOX.{Diagnostics}.Sys.Historian Thread Count,,2019-06-30 00:20:07,17,192
ACEP-WS-DWINBOX.{Diagnostics}.Sys.Historian Working Set (memory),,2019-06-30 00:20:17,38420,192
ACEP-WS-DWINBOX.{Diagnostics}.Views.Working Set Memory,,2019-06-30 00:20:20,44740,192
ACEP-WS-DWINBOX.{Diagnostics}.Views.AxiomCallCount,,2019-06-30 00:20:20,0,192
ACEP-WS-DWINBOX.{Diagnostics}.Views.AxiomLiveCallCount,,2019-06-30 00:20:20,0,192
ACEP-WS-DWINBOX.{Diagnostics}.Views.AxiomLiveMax-ms,,2019-06-30 00:20:20,0,192
ACEP-WS-DWINBOX.{Diagnostics}.Views.AxiomLivePixelMax-ms,,2019-06-30 00:20:20,0,192
ACEP-WS-DWINBOX.{Diagnostics}.Views.AxiomTotalTVQS,,2019-06-30 00:20:20,0,192
ACEP-WS-DWINBOX.{Diagnostics}.Views.CPU Usage,,2019-06-30 00:20:20,1.7,192
ACEP-WS-DWINBOX.{Diagnostics}.Views.GetRawCount,,2019-06-30 00:20:20,0,192
ACEP-WS-DWINBOX.{Diagnostics}.Views.GetRawMax-ms,,2019-06-30 00:20:20,0,192
ACEP-WS-DWINBOX.{Diagnostics}.Writing.Requests/sec,,2019-06-30 00:20:21,2.016129,192
ACEP-WS-DWINBOX.{Diagnostics}.AdminRequests/sec,,2019-06-30 00:20:21,7.560484,192
ACEP-WS-DWINBOX.{Diagnostics}.Sys.CPU Usage Historian,,2019-06-30 00:20:21,0,192
ACEP-WS-DWINBOX.{Diagnostics}.Writing.TVQs/sec,,2019-06-30 00:20:21,14.61694,192
ACEP-WS-DWINBOX.{Diagnostics}.Sys.CPU Usage Total,,2019-06-30 00:20:21,16.40625,192
ACEP-WS-DWINBOX.{Diagnostics}.Sys.Memory Page,,2019-06-30 00:20:21,50.86371,192
ACEP-WS-DWINBOX.{Diagnostics}.Sys.Memory Physical,,2019-06-30 00:20:21,40.16779,192
